stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
BA007,,"Eglise Catholique Gonzagueville","",5.24059,-3.904928,,,1,,,,
BA008,,"Arret Mosquee","",5.241592,-3.910999,,,1,,,,
BA009,,"Arret Centre medical","",5.242126,-3.91425,,,1,,,,
BA010,,"Pharmacie Sante pour Tous","",5.242717,-3.917331,,,1,,,,
BA011,,"Pharmacie des plages","",5.243378,-3.921653,,,1,,,,
BA012,,"3eme Arret Adjoufou","",5.243489,-3.923007,,,1,,,,
BA013,,"Dernier Arret Adjoufou","",5.244118,-3.926817,,,1,,,,
BA014,,"1er Arret Adjoufou","",5.244533,-3.930114,,,1,,,,
BA015,,"Arret Djeddah","",5.245829,-3.937661,,,1,,,,
BA016,,"ex Hotel Vigie","",5.2464,-3.941128,,,1,,,,
BA017,,"33 eme arrondissement","",5.247012,-3.944975,,,1,,,,
BA018,,"Ets Sylla et Freres","",5.249167,-3.954019,,,1,,,,
BA020,,"Arret INFS","",5.262228,-3.959714,,,1,,,,
BA022,,"Arret Rond Point Anani","",5.236892,-3.875294,,,1,,,,
BB001,,"Terminus Aeroport","",5.253389,-3.934208,,,1,,,,
BB002,,"Arret Aeroport","",5.253578,-3.934239,,,1,,,,
BB003,,"Cite Douane port-bouet","",5.254254,-3.938431,,,1,,,,
BB004,,"Paroisse Ascension","",5.254074,-3.941125,,,1,,,,
BB005,,"Arrêt Dépot 8","",5.251433,-3.942283,,,1,,,,
BB007,,"Arret Departement reseau bus Port bouet","",5.250058,-3.942728,,,1,,,,
BC001,,"TERMINUS Port Bouet Phare","",5.251007,-3.956419,,,1,,,,
BC002,,"Pharmacie du Wharf","",5.247844,-3.943703,,,1,,,,
BC003,,"Wharf Port-Bouet","",5.252917,-3.960571,,,1,,,,
BC004,,"Pharmacie Atlantique","",5.254586,-3.964183,,,1,,,,
BC005,,"Restaurant Kader","",5.256901,-3.964732,,,1,,,,
BC006,,"Centre pilote","",5.260953,-3.963838,,,1,,,,
BC007,,"Hopital General","",5.263056,-3.963333,,,1,,,,
BD001,,"Eglise Protestante","",5.254811,-3.962038,,,1,,,,
BD002,,"Carrefour Ocean","",5.256461,-3.961661,,,1,,,,
BE006,,"Boulangerie Pain du Jour","",5.256967,-3.972368,,,1,,,,
BF001,,"DRB Port-Bouet","",5.252294,-3.943147,,,1,,,,
BG002,,"Station Oil Lybia PB","",5.257767,-3.971881,,,1,,,,
BG003,,"Arret Abattoir","",5.260319,-3.9673,,,1,,,,
FJ012,,"BK TERMINUS PITIESSI","",7.639997,-5.1386,,,1,,,,
BJ002,,"Arret Chocodie","",5.267012,-4.007561,,,1,,,,
BJ003,,"Arret Movis","",5.264778,-4.009576,,,1,,,,
BJ004,,"Arret Touton","",5.264908,-4.011153,,,1,,,,
BJ005,,"Arret Shell","",5.264828,-4.013789,,,1,,,,
BJ006,,"Arret Corlay","",5.260914,-4.013687,,,1,,,,
BJ007,,"Arret CIPREL","",5.259044,-4.011553,,,1,,,,
BJ008,,"Terminus Vridi Canal R","",5.253647,-4.005636,,,1,,,,
BJ009,,"Bank Of Africa","",5.265422,-4.000653,,,1,,,,
BJ010,,"Terminus Vridi Canal A","",5.253706,-4.005369,,,1,,,,
BK001,,"Pharmacie de Port Bouet Arrêt Mairie","",5.259797,-3.9653,,,1,,,,
DC008,,"Edipresse","",5.349618,-4.017067,,,1,,,,
KD007,,"Terminus Koumassi 23-67","",5.2939,-3.9566,,,1,,,,
MI001,,"Arret OSER","",5.275958,-3.967347,,,1,,,,
MI002,,"Les 7 Villas","",5.273588,-3.971122,,,1,,,,
MI003,,"Notre dame Afrique","",5.272939,-3.975635,,,1,,,,
MI004,,"Pressing Bietry","",5.274444,-3.978915,,,1,,,,
MI005,,"COCITAM","",5.27799,-3.982078,,,1,,,,
PA002,,"Agence Orange","",5.315606,-4.018281,,,1,,,,
PC001,,"TERMINUS Hotel de Ville","",5.322222,-4.020522,,,1,,,,
TA006,,"Ecobank SOTRA","",5.286794,-4.008297,,,1,,,,
TG002,,"Arret KABALANE","",5.300047,-4.007844,,,1,,,,
SA001,,"EGLISE ST JOSEPH","",5.234619,-3.869403,,,1,,,,
SC001,,"Terminus Moossou","",5.222497,-3.7265,,,1,,,,
SB001,,"Conseillé du Roi","",5.2184,-3.72865,,,1,,,,
SB002,,"Château d'eau","",5.214597,-3.7314,,,1,,,,
SB003,,"Veteco station Shell","",5.210949,-3.733247,,,1,,,,
SB004,,"Agence MTN","",5.20785,-3.73485,,,1,,,,
SB005,,"Hôpital Général Bassam","",5.207247,-3.736647,,,1,,,,
SB006,,"Pharmacie Wassia","",5.208,-3.739099,,,1,,,,
SB007,,"Carrefour Mosquée Sylla","",5.20845,-3.742999,,,1,,,,
SB008,,"Lycée Moderne Grand Bassam","",5.209126,-3.747157,,,1,,,,
SB009,,"Gendarmerie Nationale","",5.209997,-3.752997,,,1,,,,
SB010,,"Cathédrale St Esprit","",5.210197,-3.75735,,,1,,,,
SB011,,"Carrefour Maison Jaune","",5.210349,-3.760899,,,1,,,,
SB012,,"Pharmacie Mockeyville","",5.210699,-3.7653,,,1,,,,
SB013,,"Carrefour Château Pizza","",5.2112,-3.770997,,,1,,,,
SB014,,"Carrefour Etage duRoi","",5.211299,-3.771899,,,1,,,,
SB015,,"Carrefour Rosier 1","",5.211997,-3.778697,,,1,,,,
SB016,,"Carrefour Rosier 2","",5.2127,-3.783297,,,1,,,,
SB017,,"Carrefour Rosier 4","",5.213749,-3.78825,,,1,,,,
SB018,,"CHEFERIE MODESTE","",5.216649,-3.79745,,,1,,,,
SB019,,"VILLAGE  KONNEY","",5.2183,-3.80675,,,1,,,,
SB020,,"CITE BAD ROUTE BASSAM","",5.220499,-3.8133,,,1,,,,
SB021,,"NOUVEAU GOUDRON","",5.22275,-3.820297,,,1,,,,
SA022,,"CARREFOUR MODESTE","",5.223449,-3.826599,,,1,,,,
SA023,,"CARREFOUR CHINOIS","",5.223,-3.838049,,,1,,,,
SA024,,"Carrefour deux poteaux","",5.224847,-3.84505,,,1,,,,
SA025,,"Carrefour Mme bon coin","",5.2269,-3.852197,,,1,,,,
SA026,,"Carrefour Bassam","",5.229749,-3.858249,,,1,,,,
SA027,,"Carrefour Akissi Delta","",5.233088,-3.863654,,,1,,,,
SC002,,"Restaurant le palmier","",5.2213,-3.731449,,,1,,,,
SC003,,"Pharmacie  st Eunice","",5.2207,-3.733799,,,1,,,,
SC004,,"Carrefour Edoukou Mockey","",5.21905,-3.73815,,,1,,,,
SC005,,"Carrefour Escale","",5.217149,-3.742597,,,1,,,,
SC006,,"Carrefour Duncan Bassam","",5.215858,-3.745199,,,1,,,,
SC007,,"Conseil Régional","",5.21215,-3.751549,,,1,,,,
SC008,,"Bon berger","",5.210699,-3.75405,,,1,,,,
SC009,,"Université Américaine","",5.214697,-3.7471,,,1,,,,
BL001,,"Terrain de gonzaque","",5.241128,-3.899646,,,1,,,,
BL002,,"Boulangerie ile des pains","",5.242386,-3.899589,,,1,,,,
BL003,,"école saint cyr","",5.243946,-3.899631,,,1,,,,
BL004,,"boulangerie festival des pains","",5.246801,-3.899662,,,1,,,,
BL005,,"marché terre rouge","",5.248828,-3.899725,,,1,,,,
BL006,,"lycée municipal de gonzague","",5.250568,-3.899679,,,1,,,,
BL007,,"boulangerie paris baguette","",5.253783,-3.899706,,,1,,,,
BL008,,"arret colonel","",5.255785,-3.89975,,,1,,,,
BL009,,"villa verte","",5.257825,-3.899778,,,1,,,,
BL010,,"depot ivoire","",5.25935,-3.899799,,,1,,,,
BL011,,"boulangerie gnankan nancie","",5.261897,-3.899831,,,1,,,,
BL012,,"Terminus Poteaux","",5.263278,-3.899997,,,1,,,,
CA032,,"Arret Nid de Cocody","",5.342183,-4.003053,,,1,,,,
CC002,,"Kairos","",5.411757,-3.982404,,,1,,,,
CC007,,"Batim CI","",5.410156,-3.984664,,,1,,,,
CH016,,"Eglise St Jean","",5.335772,-4.002856,,,1,,,,
CM003,,"PMI Cocody","",5.333875,-4.000314,,,1,,,,
CQ022,,"Ecole libanaise","",5.328422,-3.945364,,,1,,,,
CQ023,,"Pharmacie Mpouto","",5.328376,-3.948954,,,1,,,,
CQ024,,"Mosquee Blanche","",5.328901,-3.951043,,,1,,,,
CQ025,,"Lavage","",5.329392,-3.95295,,,1,,,,
CQ035,,"Chantier","",5.329731,-3.953969,,,1,,,,
CQ036,,"Arret DC10","",5.329122,-3.952069,,,1,,,,
DA018,,"FORUM ADJAME","",5.344797,-4.026097,,,1,,,,
DA019,,"MARCHE GOURO","",5.348197,-4.0246,,,1,,,,
KA014,,"TERMINUS DIVO","",5.307233,-3.951058,,,1,,,,
DA017,,"PARKING NORD","",5.357831,-4.027589,,,1,,,,
AA001,,"Terminus Djibi Village","",5.456356,-3.972856,,,1,,,,
AA002,,"Arret Djibi Village","",5.456042,-3.973189,,,1,,,,
AA003,,"Ancien Terminus Biabou","",5.445458,-3.978239,,,1,,,,
AA004,,"Chapelle St Jean Baptiste","",5.442476,-3.981961,,,1,,,,
AA005,,"Quincaillerie","",5.440774,-3.984353,,,1,,,,
AA006,,"Cimetiere Abobo Baoule","",5.438562,-3.986483,,,1,,,,
AA007,,"Pharmacie Belleville","",5.433879,-3.988543,,,1,,,,
AA008,,"Hotel Felling","",5.431696,-3.988924,,,1,,,,
AA009,,"GS Kiyala","",5.429114,-3.989306,,,1,,,,
AA010,,"Arret Celeste","",5.42586,-3.989774,,,1,,,,
AA011,,"Hopital Abobo Baoule","",5.422086,-3.990336,,,1,,,,
AA012,,"34e Arrondissement","",5.419762,-3.990733,,,1,,,,
AA013,,"Terminus Abobo Baoule","",5.415875,-3.993183,,,1,,,,
AA014,,"Abobo Baoule","",5.415622,-3.992753,,,1,,,,
AA019,,"ANADER Abobo","",5.413743,-4.006236,,,1,,,,
AB001,,"Carrefour Abobote","",5.410953,-4.006335,,,1,,,,
AB002,,"Carrefour Mauritanien","",5.408404,-4.006346,,,1,,,,
AB003,,"Pharmacie Dokui","",5.404731,-4.006415,,,1,,,,
AB004,,"SGBCI Dokui","",5.401942,-4.006481,,,1,,,,
AB005,,"Pharmacie Azur","",5.399308,-4.006511,,,1,,,,
AB006,,"Arret Dokui","",5.397146,-4.006374,,,1,,,,
AB007,,"College Larousse","",5.392747,-4.005825,,,1,,,,
AB008,,"Carrefour Bandji route zoo","",5.387201,-4.005736,,,1,,,,
AB009,,"HMA","",5.382839,-4.006331,,,1,,,,
AB010,,"Carrefour Zoo","",5.3791,-4.006819,,,1,,,,
AC001,,"Nouvelle Mairie Abobo","",5.419951,-4.016165,,,1,,,,
AC002,,"Cine Cool","",5.418729,-4.013908,,,1,,,,
AC003,,"Supermarche Bon Prix","",5.417126,-4.010864,,,1,,,,
AC004,,"Carrefour Samake","",5.415736,-4.008126,,,1,,,,
AD003,,"Station SHELL","",5.421604,-4.009924,,,1,,,,
AD004,,"College Nouvel Horizon","",5.419093,-4.011036,,,1,,,,
AE001,,"Gare Sotra Abobo","",5.435625,-4.015172,,,1,,,,
AE002,,"Cite Universitaire Abobo","",5.435128,-4.013428,,,1,,,,
AE003,,"Pharmacie Sogefia","",5.433629,-4.012258,,,1,,,,
AE004,,"15e Arrondissement Abobo","",5.432694,-4.013472,,,1,,,,
AE005,,"EPP Anges Noirs","",5.432019,-4.014696,,,1,,,,
AE006,,"Lycee Moderne Abobo","",5.428765,-4.014576,,,1,,,,
AF002,,"Arret BANCO","",5.413349,-4.016038,,,1,,,,
AF003,,"College st Joseph","",5.417774,-4.016972,,,1,,,,
AF008,,"Rond Point Mairie Abobo","",5.4205,-4.0178,,,1,,,,
AG002,,"TERMINUS PK18 AGRIPAC","",5.443958,-4.048683,,,1,,,,
AG003,,"Gare Routiere Anokoi","",5.439108,-4.044206,,,1,,,,
AG004,,"Lycee Municipal  Anokoi Koute","",5.438236,-4.038701,,,1,,,,
AG005,,"Arret Departement reseau bus Abobo","",5.437689,-4.034892,,,1,,,,
AG006,,"Marche de nuit","",5.436568,-4.030268,,,1,,,,
AG007,,"College IRIS 2","",5.432996,-4.026218,,,1,,,,
AG008,,"Pharmacie Tehoua","",5.430926,-4.024433,,,1,,,,
AG009,,"Terminus 77 Gendarmerie","",5.428171,-4.021921,,,1,,,,
AG010,,"Maquis Chocolate","",5.426519,-4.020919,,,1,,,,
AH001,,"Terminus Sagbe","",5.414872,-4.033383,,,1,,,,
AH002,,"Pharmacie St Antoine","",5.414839,-4.029392,,,1,,,,
AI001,,"Taxi Gare","",5.443868,-4.053044,,,1,,,,
AI002,,"Carrefour Diallo","",5.443789,-4.055819,,,1,,,,
AI003,,"Carrefour Celeste","",5.443679,-4.0601,,,1,,,,
AI004,,"Paris baguette","",5.443435,-4.067819,,,1,,,,
AJ001,,"Carrefour Ndotre","",5.442228,-4.069378,,,1,,,,
AJ002,,"Pharmacie Olympic","",5.43844,-4.068507,,,1,,,,
AJ003,,"SOTRAPIM","",5.435129,-4.068326,,,1,,,,
AJ004,,"Carrefour Bangui N'dotre","",5.429307,-4.069488,,,1,,,,
AK001,,"Terminus Akeikoi","",5.460344,-4.010953,,,1,,,,
AK002,,"College Destin","",5.455304,-4.011254,,,1,,,,
AK003,,"Andre Bar","",5.452603,-4.01305,,,1,,,,
AK004,,"Carrefour Bangui akeikoi","",5.450972,-4.013393,,,1,,,,
AK006,,"Pharmacie Route Akeikoi","",5.444242,-4.014369,,,1,,,,
AK007,,"Carrefour Chibrou","",5.439522,-4.014243,,,1,,,,
AK008,,"BICICI","",5.436344,-4.012315,,,1,,,,
AL001,,"Carrefour Akeikoi","",5.438356,-4.015185,,,1,,,,
AL002,,"Ancien SODECI","",5.438154,-4.019107,,,1,,,,
AL003,,"Camp Commando Abobo","",5.436011,-4.020258,,,1,,,,
AL004,,"Station SHELL Abobo","",5.430997,-4.020071,,,1,,,,
CA024,,"City Dia","",5.400989,-3.9912,,,1,,,,
CA027,,"Station Total Aghien","",5.379522,-3.9956,,,1,,,,
CA028,,"Pharmacie les 2 Pltx","",5.370012,-3.998231,,,1,,,,
CA029,,"Socitech","",5.3595,-3.999321,,,1,,,,
CA031,,"Terminus Cite des Arts","",5.346725,-4.00255,,,1,,,,
CA033,,"SODECI Angré","",5.397303,-3.99161,,,1,,,,
CA034,,"Glacier les Oscars","",5.394578,-3.991953,,,1,,,,
CA037,,"Terminus 704 St-Jean","",5.336972,-4.003769,,,1,,,,
CA038,,"CESAM","",5.376886,-3.997961,,,1,,,,
CA039,,"NSIA BANK","",5.374025,-3.998339,,,1,,,,
CA040,,"Cite Bad","",5.347814,-4.002625,,,1,,,,
CB010,,"Terminus 701 Angre","",5.403614,-3.984636,,,1,,,,
CF016,,"Terminus 701 9Km","",5.358869,-3.963394,,,1,,,,
CH014,,"Entree Sud Universite FHB","",5.334504,-3.990825,,,1,,,,
CH015,,"PMI Cocody  1","",5.335344,-3.999408,,,1,,,,
CH018,,"Maison PDCI  1","",5.335058,-3.996819,,,1,,,,
CN001,,"Carrefour II Plateaux","",5.364989,-4.014861,,,1,,,,
CN002,,"Pharmacie des Graces","",5.368343,-4.007138,,,1,,,,
CN003,,"BNI 2pltx","",5.368404,-4.000676,,,1,,,,
CQ026,,"Sol Beni","",5.331568,-3.960779,,,1,,,,
CQ027,,"Riviera Beach","",5.331724,-3.964928,,,1,,,,
CQ028,,"Siege Orange","",5.331726,-3.968685,,,1,,,,
CQ029,,"Golf Hotel","",5.33104,-3.972892,,,1,,,,
CQ031,,"Ambassade de Russie","",5.336307,-3.976617,,,1,,,,
CQ032,,"Mosquee du Golf 1","",5.338453,-3.977283,,,1,,,,
CQ033,,"Mosquee du Golf 2","",5.338689,-3.978251,,,1,,,,
CR006,,"Résidence Hortensia","",5.392015,-3.976017,,,1,,,,
CR007,,"CIE 8e tranche djibi","",5.388812,-3.975143,,,1,,,,
CR008,,"CNPS Angré","",5.386501,-3.974504,,,1,,,,
CR009,,"Pharmacie hermes","",5.384478,-3.973978,,,1,,,,
CR010,,"Groupe scolaire st marc","",5.383211,-3.97219,,,1,,,,
CR011,,"Groupe scolaire les petites abeilles","",5.382989,-3.969807,,,1,,,,
CR012,,"Supermarché  Belle Cote","",5.383008,-3.968604,,,1,,,,
CR013,,"Pharmacie Val de Grace","",5.380635,-3.967426,,,1,,,,
CR014,,"Carrefour Figuier","",5.378892,-3.966267,,,1,,,,
CR036,,"Appolos Sport","",5.379467,-3.964568,,,1,,,,
CU001,,"Terminus 705 Angre","",5.403389,-3.985292,,,1,,,,
CU002,,"All for good","",5.399561,-3.985719,,,1,,,,
CU003,,"Pharmacie des laureades","",5.397153,-3.985981,,,1,,,,
CU004,,"Residence Rose Hermine","",5.395331,-3.986269,,,1,,,,
CU005,,"Carrefour Bluetooth","",5.394456,-3.986447,,,1,,,,
CU006,,"DGI","",5.392721,-3.986547,,,1,,,,
CU007,,"COOPEC 7e tranche","",5.387707,-3.987168,,,1,,,,
CU008,,"Noces de canaan","",5.387875,-3.987138,,,1,,,,
CU009,,"Pharmacie 7 lys","",5.384236,-3.987592,,,1,,,,
CU010,,"Conseil National de la Presse","",5.387156,-3.987244,,,1,,,,
CU011,,"ESIT","",5.380019,-3.988147,,,1,,,,
CU012,,"AIMAS","",5.377617,-3.987606,,,1,,,,
CU013,,"SODECI 2 pltx","",5.377646,-3.986436,,,1,,,,
CU014,,"Pharmacie dunia","",5.374318,-3.984993,,,1,,,,
CU015,,"Commissariat 30e arrondissement","",5.373497,-3.984246,,,1,,,,
CU016,,"SARITEL","",5.371281,-3.982125,,,1,,,,
CU017,,"Paroisse st Bernard","",5.369858,-3.980953,,,1,,,,
CU018,,"Mini pressing","",5.367597,-3.979665,,,1,,,,
CU019,,"Djire telecom","",5.366725,-3.979544,,,1,,,,
CU020,,"Jules Ferry","",5.364275,-3.979153,,,1,,,,
CU021,,"Manhattan suite","",5.362276,-3.978862,,,1,,,,
CU022,,"Clim auto","",5.360703,-3.978619,,,1,,,,
CU023,,"DORAVILLE","",5.358836,-3.978344,,,1,,,,
CU024,,"Pharmacie st Ange","",5.357619,-3.978274,,,1,,,,
CU025,,"Andre Malraux","",5.356529,-3.977975,,,1,,,,
CU026,,"Terminus 705 riviera 2","",5.354439,-3.977417,,,1,,,,
CU027,,"Residences Odelia","",5.376647,-3.985553,,,1,,,,
CU028,,"JHPIEGO","",5.382517,-3.987717,,,1,,,,
CW005,,"Orange Abidjan mall","",5.3587,-3.964944,,,1,,,,
CW006,,"Abidjan Mail","",5.36215,-3.965978,,,1,,,,
CW007,,"Centre Hospitalier Palmeraie","",5.363567,-3.962183,,,1,,,,
DA004,,"SITARAIL Adjame","",5.357967,-4.028133,,,1,,,,
DC001,,"Terminus Williamsville","",5.367439,-4.023642,,,1,,,,
DC002,,"Marche Williamsville","",5.365772,-4.020672,,,1,,,,
DC003,,"Croix Bleue","",5.364089,-4.018717,,,1,,,,
DC004,,"Agban gendarmerie","",5.361867,-4.016928,,,1,,,,
DD001,,"Carrefour Paillet","",5.371949,-4.011807,,,1,,,,
DD002,,"ARRET Departement reseau bus Williamsvil","",5.365656,-4.015692,,,1,,,,
EA006,,"Arret  avant terminus","",5.344639,-4.034578,,,1,,,,
EC002,,"Boribana","",5.343694,-4.0373,,,1,,,,
ED001,,"Terminus Cite Fermont","",5.3582,-4.0364,,,1,,,,
ED002,,"1er Arret Cite Fermont","",5.358064,-4.036125,,,1,,,,
ED003,,"Gendarmerie Cite Fermont","",5.3575,-4.033958,,,1,,,,
ED004,,"Station OLA Cite Fairmont","",5.358878,-4.031815,,,1,,,,
ME001,,"Arret CIE","",5.296794,-3.98994,,,1,,,,
ME002,,"Carrefour Rally","",5.295629,-3.988949,,,1,,,,
ME003,,"ECG","",5.294067,-3.986153,,,1,,,,
ME004,,"CETI","",5.290049,-3.986314,,,1,,,,
NA001,,"Terminus Mairie Anyama","",5.506475,-4.053294,,,1,,,,
NA002,,"Carrefour Yapokoi","",5.504843,-4.053085,,,1,,,,
NA003,,"Coopec Anyama","",5.503128,-4.052601,,,1,,,,
NA004,,"Foyer d'Anyama","",5.501675,-4.052225,,,1,,,,
NA005,,"Carrefour Maternite","",5.498464,-4.051382,,,1,,,,
NA006,,"La Poste Anyama","",5.495006,-4.051756,,,1,,,,
NA007,,"Coco service","",5.493147,-4.051621,,,1,,,,
NA008,,"Carrefour Chateau","",5.490669,-4.051579,,,1,,,,
NA009,,"Carrefour Perception","",5.489282,-4.051518,,,1,,,,
NA010,,"Carrefour Sylla","",5.485785,-4.051399,,,1,,,,
NA011,,"Carrefour Cisse","",5.483228,-4.051326,,,1,,,,
NA012,,"Impot Anyama","",5.479608,-4.053651,,,1,,,,
NA013,,"Arret apres Colatier","",5.478422,-4.055025,,,1,,,,
NA014,,"Carrefour Ecole","",5.475138,-4.05504,,,1,,,,
NA015,,"IVOSEP Anyama","",5.472358,-4.05421,,,1,,,,
NA016,,"Arret Kedjenou","",5.469689,-4.05289,,,1,,,,
NA017,,"Carrefour Berthe","",5.466828,-4.053557,,,1,,,,
NA018,,"Arret Abossia","",5.465149,-4.054243,,,1,,,,
NA019,,"Ancienne Gendarmerie","",5.461125,-4.053868,,,1,,,,
NA020,,"Arret Unicafe","",5.457426,-4.054442,,,1,,,,
NA021,,"Carrefour Koffi Jean","",5.455296,-4.054533,,,1,,,,
NA022,,"Ancien marche PK18","",5.450557,-4.052947,,,1,,,,
NA023,,"Ancien Terminus 76","",5.447825,-4.050875,,,1,,,,
NB001,,"Terminus Ebimpe","",5.501436,-4.080831,,,1,,,,
NB002,,"Arret Rue Jerusalem","",5.503339,-4.078575,,,1,,,,
NB003,,"EPP Ebimpe","",5.501165,-4.078153,,,1,,,,
NB004,,"Hotel Olympique","",5.500165,-4.075385,,,1,,,,
NB005,,"Arret Fransciscain","",5.500168,-4.073615,,,1,,,,
NB006,,"Carrefour Seminaire","",5.498329,-4.066811,,,1,,,,
NB007,,"Arret Garage","",5.495767,-4.066947,,,1,,,,
NB008,,"Residence Akwaba","",5.491118,-4.068006,,,1,,,,
NB009,,"Plaque Arabe","",5.486314,-4.069185,,,1,,,,
NB010,,"Arret Maison Blanche","",5.482982,-4.070049,,,1,,,,
NB011,,"Stade Olympique","",5.478962,-4.071096,,,1,,,,
NB012,,"Arret la Croix","",5.476124,-4.07179,,,1,,,,
NB013,,"Ancien camp ONUCI","",5.47165,-4.072954,,,1,,,,
NB014,,"Arret Hotel Akwaba","",5.467892,-4.073794,,,1,,,,
NB015,,"Carrefour Amicha","",5.463932,-4.073967,,,1,,,,
NB016,,"Carrefour Eugnon","",5.460049,-4.073269,,,1,,,,
NB017,,"Carrefour Dandy","",5.4561,-4.072392,,,1,,,,
NB018,,"Carrefour Kobakro","",5.453067,-4.071693,,,1,,,,
NB019,,"Arret Arc en ciel","",5.448393,-4.070664,,,1,,,,
NB020,,"Ndotre","",5.444836,-4.069901,,,1,,,,
NB021,,"Carrefour Azaguie","",5.500056,-4.077203,,,1,,,,
PB005,,"Externat St Paul","",5.324658,-4.020703,,,1,,,,
PB006,,"Marche Plateau","",5.321579,-4.01835,,,1,,,,
PB007,,"Institut Francais Plateau","",5.321808,-4.016838,,,1,,,,
PF001,,"SICF Plateau","",5.327708,-4.026143,,,1,,,,
PK001,,"CNPS Plateau","",5.319414,-4.014461,,,1,,,,
TF006,,"Ancien BRACODI","",5.301901,-4.013876,,,1,,,,
TI002,,"Cité Sopim","",5.311083,-4.009733,,,1,,,,
YA006,,"16e Arrondissement","",5.338864,-4.073339,,,1,,,,
YA007,,"CITELCOM","",5.334244,-4.073422,,,1,,,,
YA008,,"Ex cinema Saguidiba","",5.332118,-4.073364,,,1,,,,
YB004,,"Mairie  selmer Yopougon","",5.344549,-4.067796,,,1,,,,
YC001,,"Nouveau Quartier FRCI","",5.340811,-4.059778,,,1,,,,
YC003,,"Marche Nouveau Quartier","",5.340392,-4.058536,,,1,,,,
YC004,,"Pharmacie Sacre Cœur","",5.337172,-4.054986,,,1,,,,
YC005,,"Poste Toit Rouge","",5.333888,-4.054971,,,1,,,,
YD001,,"Palais de Justice Yopougon","",5.325689,-4.075581,,,1,,,,
YD002,,"Marche Koute","",5.325539,-4.074429,,,1,,,,
YD004,,"Pharmacie Chigatha","",5.327039,-4.060158,,,1,,,,
YD005,,"Johanesbourg","",5.323571,-4.058218,,,1,,,,
YD006,,"Carrefour Koweit","",5.322212,-4.053717,,,1,,,,
YD007,,"Mosquee Koweit","",5.322219,-4.050812,,,1,,,,
YD008,,"Cite Zadi Kessi","",5.322181,-4.046696,,,1,,,,
YD009,,"Pharmacie Chenain","",5.320222,-4.044001,,,1,,,,
YD010,,"Jerusalem","",5.316693,-4.044007,,,1,,,,
YD011,,"Sante Village","",5.309179,-4.043871,,,1,,,,
YD012,,"Cite Douane","",5.307592,-4.040638,,,1,,,,
YD013,,"Gare Terrestre Abobodoumé","",5.310444,-4.035289,,,1,,,,
YD014,,"Paroisse St Laurent","",5.325436,-4.071314,,,1,,,,
YD015,,"Arret Camp Militaire","",5.32374,-4.064972,,,1,,,,
YD016,,"Carrefour Petit Toit Rouge","",5.323994,-4.066506,,,1,,,,
YD018,,"Johanesbourg  1","",5.323642,-4.061578,,,1,,,,
YE001,,"Terminus 37 Camp Militaire","",5.322183,-4.062322,,,1,,,,
YF001,,"Terminus 42 SIDECI","",5.318761,-4.080144,,,1,,,,
YF002,,"Pharmacie ST Martin","",5.320353,-4.080265,,,1,,,,
YF003,,"EPP Espoir des Mamans","",5.323754,-4.080339,,,1,,,,
YF004,,"Cite SGBCI Sideci","",5.327375,-4.081542,,,1,,,,
YF005,,"EPP Sicogi 11","",5.330479,-4.080033,,,1,,,,
YF006,,"Pharmacie Lem","",5.331381,-4.077162,,,1,,,,
YF008,,"Arret Sapeur Pompier","",5.329356,-4.060114,,,1,,,,
YF009,,"Arret BAE","",5.329954,-4.057914,,,1,,,,
YF010,,"Pharmacie Toit Rouge","",5.331439,-4.055842,,,1,,,,
YG001,,"Terminus 27 NIANGON SUD A GAUCHE","",5.316272,-4.089519,,,1,,,,
YG002,,"Shell Carrefour AZITO","",5.316008,-4.089906,,,1,,,,
YG003,,"Cite Sicogi","",5.315328,-4.092335,,,1,,,,
YG004,,"EPP Niangon Sud","",5.317112,-4.094711,,,1,,,,
YG005,,"Marche Niangon Sud","",5.320239,-4.094181,,,1,,,,
YH001,,"Cite Verte","",5.331554,-4.110251,,,1,,,,
YH003,,"Paroisse St Matthieu","",5.33084,-4.106414,,,1,,,,
YH004,,"BNI Lubafrique","",5.329578,-4.103381,,,1,,,,
YH005,,"Ancien Terminus 044","",5.328319,-4.100525,,,1,,,,
YH006,,"Paroisse Sainte Rita","",5.327704,-4.09735,,,1,,,,
YH007,,"Texaco","",5.326835,-4.092012,,,1,,,,
YJ001,,"Pharmacie Port-Bouet 2","",5.347056,-4.087906,,,1,,,,
YJ002,,"Pharmacie Gnimah PB2","",5.351789,-4.087443,,,1,,,,
YJ003,,"Ancienne Mosquee PB2","",5.354449,-4.087443,,,1,,,,
YK001,,"Terminus Gesco","",5.367228,-4.102414,,,1,,,,
YK002,,"College Roi David","",5.365888,-4.097997,,,1,,,,
YK003,,"Pharmacie Gesco","",5.363393,-4.097801,,,1,,,,
YK004,,"Arret Boutique","",5.361458,-4.099919,,,1,,,,
YK005,,"Arret Annaneraie 2e","",5.358481,-4.095032,,,1,,,,
YK006,,"College Mamie Adjoua","",5.357944,-4.093551,,,1,,,,
YK007,,"Station Shell Port-Bouet 2","",5.355276,-4.08854,,,1,,,,
YK008,,"Pharmacie divine grace PB2","",5.355281,-4.086817,,,1,,,,
YK009,,"Lycee Professionnel","",5.355478,-4.08121,,,1,,,,
